x, "1", "10", "102", "1024", "109", "112", "12", "128", "1280", "13", "1344", "14", "1408", "144", "1536", "16", "160", "1600", "1632", "170", "176", "18", "19", "192", "2", "200", "208", "21", "224", "24", "240", "248", "25", "256", "27", "272", "28", "280", "288", "3", "304", "32", "320", "3200", "336", "352", "36", "38", "384", "4", "416", "42", "448", "48", "480", "4992", "5", "51", "512", "54", "544", "56", "576", "6", "64", "640", "672", "7", "704", "73", "76", "768", "8", "80", "848", "85", "880", "9", "96", "960"
"480", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 36, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 23, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0
"4992", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"5", 25, 6753, 0, 0, 0, 0, 121, 284, 0, 2, 0, 224, 0, 0, 0, 12470, 0, 0, 0, 0, 0, 13, 0, 59, 1656, 0, 0, 3108, 0, 3513, 0, 0, 1, 77, 1, 0, 2, 0, 0, 76, 0, 2567, 0, 0, 0, 0, 0, 0, 14, 1409, 0, 4, 0, 1053, 0, 0, 43476, 0, 0, 0, 0, 0, 0, 198, 1704, 0, 0, 10, 0, 0, 0, 2, 2546, 0, 0, 0, 0, 19, 370, 0
"51", 0, 0, 7, 0, 0, 0, 383, 142, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 3, 0, 0, 490, 40, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494, 0, 0, 0, 0, 0, 130, 132, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 5, 18, 0
"512", 0, 2, 0, 0, 0, 0, 0, 1891, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2871, 0, 0, 0, 0, 5, 0, 0, 46, 10, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 6, 0, 0, 0, 0, 8981, 0, 0, 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 23, 4, 0, 0, 1, 0, 0, 40, 0
"54", 0, 2, 0, 0, 0, 0, 0, 40, 0, 341, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 95, 0, 1, 3, 0, 0, 4, 0, 0, 0, 0, 0, 6, 132, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 9, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 7, 36, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 19, 0, 0
"544", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"56", 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 11, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"576", 0, 0, 0, 2, 0, 0, 0, 27, 0, 0, 2, 0, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 689, 0, 46, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0
"6", 8, 148, 0, 0, 0, 0, 6148, 126, 0, 1885, 0, 1, 0, 0, 0, 1449, 0, 0, 0, 0, 0, 8, 26, 42, 4413, 0, 0, 31, 0, 1472, 0, 0, 551, 16, 39, 0, 0, 0, 0, 1501, 0, 1020, 0, 0, 0, 0, 16, 6, 16, 1987, 0, 2, 0, 264, 0, 0, 390, 7, 0, 0, 0, 0, 0, 26746, 866, 0, 0, 59, 0, 4, 0, 0, 3775, 0, 0, 0, 0, 825, 74, 0
"64", 1, 7556, 77, 6, 0, 0, 989, 491018, 0, 174, 0, 109, 0, 0, 6, 85099, 285, 0, 0, 9, 0, 302, 7, 135826, 2007, 1, 0, 25345, 252, 2588, 0, 0, 352, 69646, 117, 0, 23, 0, 66, 82, 0, 705767, 215, 0, 0, 0, 187, 55, 2657, 3489, 0, 5187, 31, 51748, 1, 0, 2446, 230, 414, 124, 0, 25, 46, 432, 3.58848e+06, 4, 0, 161, 0, 5, 111, 23, 11594, 11, 0, 246, 2, 1385, 77718, 0
"640", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 13, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"672", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
"7", 11, 8, 0, 0, 0, 0, 2, 36, 0, 0, 0, 917, 0, 0, 0, 61, 0, 0, 0, 0, 0, 2, 0, 12, 60, 0, 0, 651, 0, 0, 0, 0, 0, 44, 0, 0, 82, 0, 0, 1084, 0, 135, 0, 0, 0, 0, 0, 0, 1, 60, 0, 10, 0, 4, 0, 0, 17, 0, 0, 0, 0, 0, 0, 37, 162, 0, 0, 12826, 0, 0, 0, 0, 47, 0, 0, 0, 0, 34, 15, 0
"704", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"73", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0
"76", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 203, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0
"768", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 3, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 851, 0, 0, 11, 0, 0, 0, 4, 7
"8", 1, 4076, 0, 0, 0, 0, 874, 3376, 0, 106, 0, 29, 0, 0, 0, 49860, 0, 0, 0, 0, 0, 22, 60, 1136, 5453, 0, 0, 225, 0, 43482, 0, 0, 18, 722, 6, 0, 9, 0, 0, 126, 0, 29912, 0, 0, 0, 0, 3, 11, 75, 18022, 1, 45, 2, 7949, 0, 0, 3610, 0, 1, 1, 0, 0, 0, 992, 17973, 0, 0, 284, 0, 0, 0, 0, 515351, 0, 0, 1, 0, 595, 3427, 0
"80", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"848", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"85", 0, 24, 0, 0, 0, 0, 2, 136, 0, 0, 0, 8, 0, 0, 0, 6, 0, 0, 0, 58, 0, 0, 0, 7, 0, 0, 0, 15, 0, 2, 0, 0, 0, 225, 1, 0, 4, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2169, 0, 8, 7, 0
"880", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"9", 0, 551, 0, 0, 0, 0, 244, 257, 0, 6761, 0, 50, 0, 0, 0, 418, 0, 0, 0, 0, 0, 6456, 460, 92, 211, 0, 0, 153, 0, 6, 0, 0, 809, 60, 13769, 0, 0, 0, 0, 251, 0, 593, 0, 0, 0, 0, 159, 14, 4, 9486, 0, 3, 0, 62, 0, 0, 98, 13, 0, 130, 0, 0, 0, 1315, 1505, 0, 0, 50, 0, 0, 1, 0, 2123, 0, 0, 0, 0, 73183, 30, 0
"96", 0, 1080, 0, 1, 0, 0, 125, 9725, 0, 25, 0, 0, 1, 0, 0, 32510, 85, 0, 0, 2, 0, 12, 25, 21946, 233, 0, 0, 334, 56, 1030, 0, 0, 0, 2300, 18, 0, 1, 0, 1038, 23, 0, 217171, 38, 0, 0, 1, 1, 5, 954, 511, 11, 50, 0, 4652, 5, 0, 344, 0, 2, 2, 0, 0, 18, 66, 39448, 0, 0, 4, 0, 0, 0, 10, 2674, 0, 0, 20, 0, 85, 291304, 0
"960", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"begin", 0, 4, 0, 0, 0, 0, 2, 1189, 0, 0, 0, 1, 0, 0, 1, 106, 2, 0, 0, 0, 0, 0, 0, 582, 2, 0, 0, 16, 2, 6, 0, 0, 0, 1309, 0, 0, 0, 0, 7, 0, 0, 543, 7, 0, 0, 0, 0, 0, 80, 1, 0, 2, 2, 96, 0, 1, 0, 0, 63, 0, 0, 0, 3, 0, 1305, 2, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 356, 0
